a:
4407421:   00:22:27 
4407423:   00:21:15 
4407425:   00:22:04 
4407427:   00:21:15 
4407429:   00:22:33 
4407431:   00:22:07 
4407433:   00:00:01 
4407435:   00:22:04 
4407437:   00:22:10 
4407439:   00:22:07 
4407441:   00:22:44 
4407443:   00:20:28 
4407445:   00:20:22 
4407447:   00:20:31 
4407449:   00:20:23 
4407451:   00:22:30 
4407453:   00:22:18 
4407455:   00:22:24 
4407457:   00:22:46 
4407459:   00:21:29 
4407461:   00:21:41 
4407463:   00:22:34 
4407465:   00:22:34 
4407467:   00:22:17 
4407469:   00:22:04 
4407471:   00:22:18 
4407473:   00:21:56 
4407475:   00:22:03 
4407477:   00:22:04 
4407479:   00:21:23 
4407481:   00:21:54 
4407483:   00:22:14 
4407485:   00:21:38 
4407487:   00:22:59 
4407489:   00:22:37 
4407491:   00:20:15 
4407493:   00:22:06 
4407495:   00:21:47 
4407497:   00:21:48 
4407499:   00:21:58 
4407501:   00:22:05 
4407503:   00:22:13 
4407505:   00:22:03 
4407507:   00:22:52 
4407509:   00:21:59 
4407511:   00:22:02 
4407513:   00:22:23 
4407515:   00:22:11 
4407517:   00:22:14 
4407519:   00:21:59 
4407521:   00:21:41 
4407523:   00:20:56 
4407525:   00:20:51 
4407527:   00:22:01 
4407529:   00:22:51 
4407531:   00:22:17 
4407533:   00:21:42 
4407535:   00:21:58 
4407537:   00:21:40 
4407539:   00:22:55 
4407541:   00:22:15 
4407543:   00:21:33 
4407545:   00:21:56 
4407547:   00:22:23 
4407549:   00:22:13 
4407551:   00:00:01 
4407553:   00:00:01 
4407555:   00:22:10 
4407557:   00:22:13 
4407559:   00:22:07 
4407561:   00:22:25 
4407563:   00:21:31 
4407565:   00:22:08 
4407567:   00:22:21 
4407569:   00:22:50 
4407571:   00:21:42 
4407573:   00:22:32 
4407575:   00:22:42 
4407577:   00:21:24 
4407579:   00:22:41 
4407581:   00:21:41 
4407583:   00:21:14 
4407585:   00:23:05 
4407587:   00:21:06 
4407589:   00:21:44 
4407591:   00:22:19 
4407593:   00:21:40 
4407595:   00:21:52 
4407597:   00:22:34 
4407599:   00:21:35 
4407601:   00:22:43 
4407603:   00:22:38 
4407605:   00:22:47 
4407607:   00:21:41 
4407609:   00:22:01 
4407611:   00:21:24 
4407613:   00:21:40 
4407615:   00:23:41 
4407617:   00:21:25 
4407619:   00:21:34 
4407621:   00:21:58 
4407623:   00:21:18 
4407625:   00:22:27 
4407627:   00:23:00 
4407629:   00:21:24 
4407631:   00:22:24 
4407633:   00:22:23 
4407635:   00:00:01 
4407637:   00:21:47 
4407639:   00:21:36 
4407641:   00:21:36 
4407643:   00:00:00 
4407645:   00:21:30 
4407647:   00:00:00 
4407649:   00:21:37 
4407651:   00:00:00 
4407653:   00:00:00 
4407655:   00:00:00 
4407657:   00:21:05 
4407659:   00:22:00 
4407661:   00:21:54 
4407663:   00:22:13 
4407665:   00:00:00 
4407667:   00:21:30 
4407669:   00:20:58 
4407671:   00:21:56 
4407673:   00:00:00 
4407675:   00:21:25 
4407677:   00:21:14 
4407679:   00:00:00 
4407681:   00:21:39 
4407683:   00:22:03 
4407685:   00:21:11 
4407687:   00:21:35 
4407689:   00:20:53 
4407691:   00:21:25 
4407693:   00:21:56 
4407695:   00:21:59 
4407697:   00:21:13 
4407699:   00:21:08 
4407701:   00:00:00 
4407703:   00:21:50 
4407705:   00:00:00 
4407707:   00:21:59 
4407709:   00:21:27 
4407711:   00:22:39 
4407713:   00:21:56 
4407715:   00:22:32 
4407717:   00:21:42 
4407719:   00:22:30 
4407721:   00:22:14 
4407723:   00:22:06 
4407725:   00:22:02 
4407727:   00:21:00 
4407729:   00:21:40 
4407731:   00:21:34 
4407733:   00:22:12 
4407735:   00:22:36 
4407737:   00:22:18 
4407739:   00:20:56 
4407741:   00:21:51 
4407743:   00:21:46 
4407745:   00:22:11 
4407747:   00:22:04 
4407749:   00:21:21 
4407751:   00:22:32 
4407753:   00:22:02 
4407755:   00:22:27 
4407757:   00:22:00 
4407759:   00:22:56 
4407761:   00:22:17 
4407763:   00:22:04 
4407765:   00:22:29 
4407767:   00:22:40 
4407769:   00:00:01 
4407771:   00:22:18 
4407773:   00:22:22 
4407775:   00:22:45 
4407777:   00:21:39 
4407779:   00:22:16 
4407781:   00:21:38 
4407783:   00:22:53 
4407785:   00:22:24 
4407787:   00:22:23 
4407789:   00:22:39 
4407791:   00:22:12 
4407793:   00:21:55 
4407795:   00:22:11 
4407797:   00:22:04 
4407799:   00:22:53 
4407801:   00:21:17 
4407803:   00:22:19 
4407805:   00:21:51 
4407807:   00:21:44 
4407809:   00:21:51 
4407811:   00:21:16 
4407814:   00:00:00 
4407816:   00:00:00 
4407818:   00:00:00 
4407820:   00:00:00 
4407822:   00:00:00 
4407824:   00:00:00 
4407826:   00:00:00 
4407828:   00:00:00 
4407830:   00:00:00 
4407832:   00:00:00 
4407834:   00:00:00 
4407836:   00:00:00 
4407838:   00:00:00 
4407840:   00:00:00 
4407842:   00:00:00 
4407844:   00:00:00 
4407846:   00:00:00 
4407848:   00:00:00 
4407850:   00:00:00 
4407852:   00:00:00 
4407854:   00:00:00 
4407856:   00:00:00 
4407858:   00:00:00 
4407860:   00:00:00 
4407862:   00:00:00 
4407864:   00:00:00 
4407866:   00:00:00 
4407868:   00:00:00 
4407870:   00:00:00 
4407872:   00:00:00 
4407874:   00:00:00 
4407876:   00:00:00 
4407878:   00:00:00 
4407880:   00:00:00 
4407882:   00:00:00 
4407884:   00:00:00 
4407886:   00:00:00 
4407888:   00:00:00 
4407890:   00:00:00 
4407892:   00:00:00 
4407894:   00:00:00 
4407896:   00:00:00 
4407898:   00:00:00 
4407900:   00:00:00 
4407902:   00:00:00 
4407904:   00:00:00 
4407906:   00:00:00 
4407908:   00:00:00 
4407910:   00:00:00 
4407912:   00:00:00 
4407914:   00:00:00 
4407916:   00:00:00 
4407918:   00:00:00 
4407920:   00:00:00 
4407922:   00:00:00 
4407924:   00:00:00 
4407926:   00:00:00 
4407928:   00:00:00 
4407930:   00:00:00 
4407932:   00:00:00 
4407934:   00:00:00 
4407936:   00:00:00 
4407938:   00:00:00 
4407940:   00:00:00 
4407942:   00:00:00 
4407944:   00:00:00 
4407946:   00:00:00 
4407948:   00:00:00 
4407950:   00:00:00 
4407952:   00:00:00 
4407954:   00:00:00 
4407956:   00:00:00 
4407958:   00:00:00 
4407960:   00:00:00 
4407962:   00:00:00 
4407964:   00:00:00 
4407966:   00:00:00 
4407968:   00:00:00 
4407970:   00:00:00 
4407972:   00:00:00 
4407974:   00:00:00 
4407976:   00:00:00 
4407978:   00:00:00 
4407980:   00:00:00 
4407982:   00:00:00 
4407984:   00:00:00 
4407986:   00:00:00 
4407988:   00:00:00 
4407990:   00:00:00 
4407992:   00:00:00 
4407994:   00:00:00 
4407996:   00:00:00 
4407998:   00:00:00 
4408000:   00:00:00 
4408002:   00:00:00 
4408004:   00:00:00 
4408006:   00:00:00 
4408008:   00:00:00 
4408010:   00:00:00 
4408012:   00:00:00 
4408014:   00:00:00 
4408016:   00:00:00 
4408018:   00:00:00 
4408020:   00:00:00 
4408022:   00:00:00 
4408024:   00:00:00 
4408026:   00:00:00 
4408028:   00:00:00 
4408030:   00:00:00 
4408032:   00:00:00 
4408034:   00:00:00 
4408036:   00:00:00 
4408038:   00:00:00 
4408040:   00:00:00 
4408042:   00:00:00 
4408044:   00:00:00 
4408046:   00:00:00 
4408048:   00:00:00 
4408050:   00:00:00 
4408052:   00:00:00 
4408054:   00:00:00 
4408056:   00:00:00 
4408058:   00:00:00 
4408060:   00:00:00 
4408062:   00:00:00 
4408064:   00:00:00 
4408066:   00:00:00 
4408068:   00:00:00 
4408070:   00:00:00 
4408072:   00:00:00 
4408074:   00:00:00 
4408076:   00:00:00 
4408078:   00:00:00 
4408080:   00:00:00 
4408082:   00:00:00 
4408084:   00:00:00 
4408086:   00:00:00 
4408088:   00:00:00 
4408090:   00:00:00 
4408092:   00:00:00 
4408094:   00:00:00 
4408096:   00:00:00 
4408098:   00:00:00 
4408100:   00:00:00 
4408102:   00:00:00 
4408104:   00:00:00 
4408106:   00:00:00 
4408108:   00:00:00 
4408110:   00:00:00 
4408112:   00:00:00 
4408114:   00:00:00 
4408116:   00:00:00 
4408118:   00:00:00 
4408120:   00:00:00 
4408122:   00:00:00 
4408124:   00:00:00 
4408126:   00:00:00 
4408128:   00:00:00 
4408130:   00:00:00 
4408132:   00:00:00 
4408134:   00:00:00 
4408136:   00:00:00 
4408138:   00:00:00 
4408140:   00:00:00 
4408142:   00:00:00 
4408144:   00:00:00 
4408146:   00:00:00 
4408148:   00:00:00 
4408150:   00:00:00 
4408152:   00:00:00 
4408154:   00:00:00 
4408156:   00:00:00 
4408158:   00:00:00 
4408160:   00:00:00 
4408162:   00:00:00 
4408164:   00:00:00 
4408166:   00:00:00 
4408168:   00:00:00 
4408170:   00:00:00 
4408172:   00:00:00 
4408174:   00:00:00 
4408176:   00:00:00 
4408178:   00:00:00 
4408180:   00:00:00 
4408182:   00:00:00 
4408184:   00:00:00 
4408186:   00:00:00 
4408188:   00:00:00 
4408190:   00:00:00 
4408192:   00:00:00 
4408194:   00:00:00 
4408196:   00:00:00 
4408198:   00:00:00 
4408200:   00:00:00 
4408202:   00:00:00 
4408204:   00:00:00 
4408206:   00:00:00 
4408208:   00:00:00 
4408210:   00:00:00 
4408212:   00:00:00 
 
f:
4407812:   00:00:00 
4408213:   00:00:00 
 
---------------------------------------------
 
